type	creator	version	update	ID	sex	birthYear	birthPlace	birthRegion	language	firstLang	homeLang	workLang	resPlace	resRegion	eduPlace	eduRegion	eduSize	education	eduLevel	occupation	occLevel	notes
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80104	sex1	1974	B-920	regV2	SD	unknown	unknown	unknown	B-925	regV2	B-925	regV2	sizeX	hoger onderwijs of universiteit	edu1	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80105	sex2	1974	B-850	regV3	SD	regiolect: Zuid-West-Vlaanderen	regiolect: Zuid-West-Vlaanderen	SD	B-853	regV3	B-853	regV3	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80106	sex1	1978	B-370	regV4	SD	unknown	unknown	unknown	B-377	regV4	B-377	regV4	sizeX	hoger onderwijs of universiteit	edu1	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80107	sex2	1978	B-370	regV4	SD	unknown	unknown	unknown	B-372	regV4	B-372	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80108	sex2	1976	B-910	regV2	SD	unknown	unknown	unknown	B-911	regV2	B-911	regV2	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80109	sex2	1976	B-900	regV2	SD	unknown	unknown	unknown	B-860	regV3	B-860	regV3	sizeX	hoger onderwijs of universiteit	edu1	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80110	sex2	1981	B-880	regV3	SD	unknown	unknown	unknown	B-860	regV3	B-860	regV3	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80111	sex2	1977	B-910	regV2	SD	unknown	unknown	unknown	B-925	regV2	B-925	regV2	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80112	sex2	1976	B-300	regV1	SD	unknown	unknown	unknown	B-352	regV4	B-352	regV4	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80113	sex1	1977	B-391	regV4	SD	SD	SD	SD	B-390	regV4	B-390	regV4	sizeX	hoger onderwijs	edu1	projectionist	occH	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80114	sex2	1977	B-800	regV3	SD	unknown	unknown	unknown	B-821	regV3	B-821	regV3	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80115	sex1	1973	B-850	regV3	SD	unknown	unknown	unknown	B-300	regV1	B-887	regV3	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80116	sex1	1976	B-355	regV4	SD	unknown	unknown	unknown	B-300	regV1	B-355	regV4	sizeX	hoger onderwijs of universiteit	edu1	unknown	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80117	sex2	1983	NL-xxx	regNx	SD	unknown	unknown	unknown	B-368	regV4	B-368	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80118	sex2	1983	B-368	regV4	SD	unknown	unknown	unknown	B-368	regV4	B-368	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80119	sex1	1977	B-368	regV4	SD	unknown	unknown	unknown	B-368	regV4	B-368	regV4	sizeX	hoger onderwijs of universiteit	edu1	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80120	sex2	1977	B-352	regV4	SD	unknown	unknown	unknown	B-352	regV4	B-352	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80121	sex2	1980	B-893	regV3	SD	unknown	unknown	unknown	B-893	regV3	B-893	regV3	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80122	sex1	1965	B-840	regV3	SD	unknown	unknown	unknown	B-300	regV1	B-821	regV3	sizeX	hoger onderwijs of universiteit	edu1	unknown	occB	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80123	sex1	1974	B-860	regV3	SD	unknown	unknown	unknown	B-860	regV3	B-860	regV3	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80124	sex1	1978	B-990	regV2	SD	unknown	unknown	unknown	B-300	regV1	B-990	regV2	sizeX	hoger onderwijs of universiteit	edu1	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80125	sex1	1945	B-360	regV4	SD	unknown	unknown	unknown	B-302	regV1	B-360	regV4	sizeX	hoger onderwijs of universiteit	edu1	unknown	occB	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80126	sex2	1976	B-368	regV4	SD	unknown	unknown	unknown	B-365	regV4	B-365	regV4	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80127	sex1	1974	B-300	regV1	SD	unknown	unknown	unknown	B-301	regV1	B-350	regV4	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80128	sex2	1973	B-912	regV2	SD	unknown	unknown	unknown	B-301	regV1	B-912	regV2	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80129	sex1	1967	B-904	regV2	SD	unknown	unknown	unknown	B-305	regV1	B-929	regV2	sizeX	hoger onderwijs of universiteit	edu1	docent	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80130	sex2	1973	B-900	regV2	SD	unknown	unknown	unknown	B-988	regV2	B-988	regV2	sizeX	hoger onderwijs of universiteit	edu1	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80131	sex2	1980	B-350	regV4	SD	unknown	unknown	unknown	B-353	regV4	B-353	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80132	sex2	1979	B-800	regV3	SD	unknown	unknown	unknown	B-849	regV3	B-849	regV3	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80133	sex1	1980	B-396	regV4	SD	unknown	unknown	unknown	B-396	regV4	B-396	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80134	sex2	1978	B-880	regV3	SD	unknown	unknown	unknown	B-880	regV3	B-880	regV3	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80135	sex1	1980	B-920	regV2	SD	unknown	unknown	unknown	B-962	regV2	B-963	regV2	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80136	sex2	1979	B-840	regV3	SD	unknown	unknown	unknown	B-845	regV3	B-845	regV3	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80137	sex1	1977	B-368	regV4	SD	unknown	unknown	unknown	B-368	regV4	B-368	regV4	sizeX	hoger onderwijs of universiteit	edu1	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80138	sex2	1978	B-830	regV3	SD	unknown	unknown	unknown	B-840	regV3	B-840	regV3	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80139	sex2	1972	B-900	regV2	SD	unknown	unknown	unknown	B-942	regV2	B-942	regV2	sizeX	hoger onderwijs of universiteit	edu1	unknown	occB	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80140	sex2	1973	B-910	regV2	SD	unknown	unknown	unknown	B-300	regV1	B-910	regV2	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80141	sex2	1976	B-912	regV2	SD	unknown	unknown	unknown	B-912	regV2	B-912	regV2	sizeX	hoger onderwijs of universiteit	edu1	unknown	occB	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80142	sex2	1979	B-990	regV2	SD	unknown	unknown	unknown	B-990	regV2	B-990	regV2	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80143	sex2	1977	B-900	regV2	SD	unknown	unknown	unknown	B-923	regV2	B-923	regV2	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80144	sex1	1978	B-930	regV2	SD	dialect: Overrepen	SD, dialect: Oost-Vlaanderen	SD	B-945	regV2	B-945	regV2	sizeX	universiteit	edu1	doctoraatsstudent	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80145	sex1	1976	B-916	regV2	SD	unknown	unknown	unknown	B-300	regV1	B-924	regV2	sizeX	hoger onderwijs of universiteit	edu1	unknown	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80146	sex1	1978	B-920	regV2	SD	unknown	unknown	unknown	B-920	regV2	B-920	regV2	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80147	sex1	1965	B-990	regV2	SD	unknown	unknown	unknown	B-904	regV2	B-998	regV2	sizeX	hoger onderwijs of universiteit	edu1	unknown	occB	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80148	sex1	1974	B-910	regV2	SD	unknown	unknown	unknown	B-910	regV2	B-910	regV2	sizeX	hoger onderwijs of universiteit	edu1	unknown	occB	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80149	sex1	1974	B-900	regV2	SD	unknown	unknown	unknown	B-942	regV2	B-942	regV2	sizeX	hoger onderwijs of universiteit	edu1	unknown	occB	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V80150	sex1	1982	B-940	regV2	SD	unknown	unknown	unknown	B-940	regV2	B-940	regV2	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90001	sex1	1958	B-173	regV1	SD	dialect: Brabant	dialect: Brabant	SD	B-320	regV1	B-170	regV1	sizeX	universiteit	edu1	professor	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90002	sex1	1951	B-990	regV2	SD	dialect: Eeklo	dialect: Eeklo	regiolect: Vlaamse tussentaal	B-991	regV2	B-990	regV2	sizeX	universiteit	edu1	professor	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90003	sex1	1965	B-300	regV1	SD	unknown	unknown	unknown	B-336	regV1	B-336	regV1	sizeX	hoger onderwijs of universiteit	edu1	Informaticus	occB	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90004	sex1	1970	B-890	regV3	SD	unknown	unknown	unknown	B-893	regV3	B-893	regV3	sizeX	universiteit	edu1	onderzoeker universiteit	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90006	sex2	1981	B-280	regV1	SD	unknown	unknown	unknown	B-160	regV1	B-280	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90007	sex1	1967	B-904	regV2	SD	unknown	unknown	unknown	B-305	regV1	B-929	regV2	sizeX	hoger onderwijs of universiteit	edu1	docent	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90008	sex2	1967	B-234	regV1	SD	unknown	unknown	unknown	B-305	regV1	B-264	regV1	sizeX	technisch onderwijs of ASO	edu2	huisvrouw	occJ	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90009	sex2	1972	B-300	regV1	SD	unknown	unknown	unknown	B-311	regV1	B-300	regV1	sizeX	hoger onderwijs of universiteit	edu1	verpleegkundige	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90010	sex2	1967	B-150	regV1	SD	unknown	unknown	unknown	B-336	regV1	B-150	regV1	sizeX	technisch onderwijs of ASO	edu2	goudsmid	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90011	sex2	1948	B-300	regV1	SD	unknown	unknown	unknown	B-320	regV1	B-311	regV1	sizeX	hoger onderwijs of universiteit	edu1	leerkracht	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90012	sex2	1948	B-300	regV1	SD	unknown	unknown	unknown	B-336	regV1	B-336	regV1	sizeX	hoger onderwijs of universiteit	edu1	leerkracht	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90013	sex2	1945	B-300	regV1	SD	unknown	unknown	unknown	B-320	regV1	B-320	regV1	sizeX	technisch onderwijs of ASO	edu2	verantwoordelijke peutertuin	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90014	sex2	1984	B-320	regV1	SD	unknown	unknown	unknown	B-320	regV1	B-320	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90015	sex2	1984	B-282	regV1	SD	unknown	unknown	unknown	B-320	regV1	B-320	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90016	sex2	1984	B-320	regV1	SD	unknown	unknown	unknown	B-313	regV1	B-313	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90017	sex2	1975	B-300	regV1	SD	unknown	unknown	unknown	B-300	regV1	B-320	regV1	sizeX	hoger onderwijs of universiteit	edu1	marketing	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90018	sex2	1979	B-300	regV1	SD	unknown	unknown	unknown	B-336	regV1	B-336	regV1	sizeX	technisch onderwijs of ASO	edu2	bediende	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90019	sex2	1957	B-320	regV1	SD	unknown	unknown	unknown	B-315	regV1	B-320	regV1	sizeX	hoger onderwijs of universiteit	edu1	leerkracht	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90021	sex1	1967	B-300	regV1	SD	unknown	unknown	unknown	B-311	regV1	B-300	regV1	sizeX	hoger onderwijs of universiteit	edu1	informaticus	occB	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90022	sex1	1937	B-118	regV1	SD	unknown	unknown	unknown	B-350	regV4	B-387	regV4	sizeX	hoger onderwijs of universiteit	edu1	vakdidacticus	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90023	sex2	1944	B-184	regV1	SD	unknown	unknown	unknown	B-300	regV1	B-184	regV1	sizeX	hoger onderwijs of universiteit	edu1	leerkracht	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90024	sex1	1951	B-345	regV1	SD	unknown	unknown	unknown	B-345	regV1	B-345	regV1	sizeX	hoger onderwijs of universiteit	edu1	technieker	occF	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90025	sex1	1963	B-358	regV4	SD	unknown	unknown	unknown	B-355	regV4	B-353	regV4	sizeX	hoger onderwijs of universiteit	edu1	bankbediende	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90026	sex2	19nn	xxx	regX	SD	unknown	unknown	unknown	B-350	regV4	xxx	regX	sizeX	unknown	eduX	unknown	occX	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90027	sex1	1952	B-350	regV4	SD	unknown	unknown	unknown	B-350	regV4	B-351	regV4	sizeX	technisch onderwijs of ASO	edu2	ambtenaar	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90028	sex1	1973	B-282	regV1	SD	unknown	unknown	unknown	B-305	regV1	B-286	regV1	sizeX	hoger onderwijs of universiteit	edu1	lector hogeschool	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90030	sex2	1956	B-370	regV4	SD	dialect: Tongeren, Mal	SD, dialect: Tongeren, Mal	SD	B-372	regV4	B-370	regV4	sizeX	hoger onderwijs	edu1	leerkracht	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90031	sex2	1978	B-370	regV4	SD	SD	SD	SD	B-372	regV4	B-372	regV4	sizeX	hoger onderwijs	edu1	werkzoekend	occJ	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90033	sex2	1982	B-180	regV1	SD	unknown	unknown	unknown	B-160	regV1	B-160	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90034	sex2	1981	B-329	regV1	SD	unknown	unknown	unknown	B-340	regV1	B-340	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90035	sex2	1981	B-261	regV1	SD	unknown	unknown	unknown	B-264	regV1	B-264	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90036	sex2	19nn	xxx	regX	SD	unknown	unknown	unknown	xxx	regX	xxx	regX	sizeX	unknown	eduX	unknown	occX	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90037	sex1	1978	B-930	regV2	SD	dialect: Overrepen	SD, dialect: Oost-Vlaanderen	SD	B-945	regV2	B-945	regV2	sizeX	universiteit	edu1	doctoraatsstudent	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90039	sex1	1974	B-396	regV4	SD	unknown	unknown	unknown	B-396	regV4	B-396	regV4	sizeX	hoger onderwijs of universiteit	edu1	ambtenaar	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90040	sex2	1978	B-360	regV4	SD	unknown	unknown	unknown	B-366	regV4	B-366	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90041	sex1	1974	B-396	regV4	SD	unknown	unknown	unknown	B-353	regV4	B-396	regV4	sizeX	hoger onderwijs of universiteit	edu1	operator grafische sector	occF	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90042	sex1	1973	B-210	regV1	SD	unknown	unknown	unknown	B-301	regV1	B-222	regV1	sizeX	universiteit	edu1	onderzoeker universiteit	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90043	sex1	19nn	xxx	regX	SD	unknown	unknown	unknown	xxx	regX	xxx	regX	sizeX	hoger onderwijs of universiteit	edu1	technicus	occF	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90044	sex2	19nn	xxx	regX	SD	unknown	unknown	unknown	xxx	regX	xxx	regX	sizeX	hoger onderwijs of universiteit	edu1	onderwijzeres	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90045	sex2	19nn	xxx	regX	SD	unknown	unknown	unknown	xxx	regX	xxx	regX	sizeX	hoger onderwijs of universiteit	edu1	kinesitherapeut	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90046	sex1	19nn	xxx	regX	SD	unknown	unknown	unknown	xxx	regX	xxx	regX	sizeX	unknown	eduX	unknown	occX	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90049	sex2	1943	B-300	regV1	SD	unknown	unknown	unknown	B-300	regV1	B-300	regV1	sizeX	technisch onderwijs of ASO	edu2	gepensioneerde	occJ	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90060	sex2	1982	B-350	regV4	SD	unknown	unknown	unknown	B-352	regV4	B-352	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90061	sex1	1979	B-360	regV4	SD	unknown	unknown	unknown	B-364	regV4	B-364	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90062	sex2	1987	B-350	regV4	SD	unknown	unknown	unknown	B-350	regV4	B-350	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90063	sex2	1954	B-329	regV1	SD	unknown	unknown	unknown	B-352	regV4	B-240	regV1	sizeX	hoger onderwijs of universiteit	edu1	algemeen secretaris OCMW	occA	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90064	sex2	1981	B-xxx	regV1	SD	unknown	unknown	unknown	B-282	regV1	B-282	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90065	sex2	1983	B-863	regV3	SD	unknown	unknown	unknown	B-863	regV3	B-863	regV3	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90066	sex2	1979	B-360	regV4	SD	unknown	unknown	unknown	B-364	regV4	B-364	regV4	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90067	sex1	1985	B-300	regV1	SD	unknown	unknown	unknown	B-300	regV1	B-300	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90068	sex2	1985	B-300	regV1	SD	unknown	unknown	unknown	B-305	regV1	B-305	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90069	sex1	1985	B-300	regV1	SD	unknown	unknown	unknown	B-305	regV1	B-305	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90070	sex1	1985	B-300	regV1	SD	unknown	unknown	unknown	B-301	regV1	B-301	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90071	sex1	1985	B-300	regV1	SD	unknown	unknown	unknown	B-336	regV1	B-336	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90072	sex1	1985	B-300	regV1	SD	unknown	unknown	unknown	B-301	regV1	B-301	regV1	sizeX	technisch onderwijs of ASO	edu2	student	occI	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90073	sex2	1967	B-880	regV3	SD	unknown	unknown	unknown	B-300	regV1	B-837	regV3	sizeX	hoger onderwijs of universiteit	edu1	bediende	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90074	sex2	1935	B-890	regV3	SD	unknown	unknown	unknown	B-281	regV1	B-100	regV1	sizeX	technisch onderwijs of ASO	edu2	boekhoudster	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90077	sex1	1964	B-105	regV1	SD	unknown	unknown	unknown	B-900	regV2	B-281	regV1	sizeX	universiteit	edu1	doctoraatsstudent	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90078	sex2	1966	B-105	regV1	SD	unknown	unknown	unknown	B-187	regV1	B-187	regV1	sizeX	hoger onderwijs of universiteit	edu1	bediende	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90079	sex2	1979	B-368	regV4	SD	unknown	unknown	unknown	B-301	regV1	B-368	regV4	sizeX	hoger onderwijs of universiteit	edu1	"projectco&ouml;rdinator"	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90080	sex2	1979	B-300	regV1	SD	unknown	unknown	unknown	B-320	regV1	B-320	regV1	sizeX	hoger onderwijs of universiteit	edu1	bediende	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90081	sex2	1967	B-942	regV2	SD	unknown	unknown	unknown	B-942	regV2	B-942	regV2	sizeX	hoger onderwijs of universiteit	edu1	docent	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90082	sex1	1968	B-298	regV1	SD	unknown	unknown	unknown	B-298	regV1	B-298	regV1	sizeX	technisch onderwijs of ASO	edu2	bakker	occF	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90083	sex2	19nn	xxx	regX	SD	unknown	unknown	unknown	B-301	regV1	xxx	regX	sizeX	hoger onderwijs of universiteit	edu1	onderdirectrice school	occA	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90084	sex1	1930	B-301	regV1	SD	unknown	unknown	unknown	B-301	regV1	B-301	regV1	sizeX	technisch onderwijs of ASO	edu2	gepensioneerde	occJ	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90085	sex2	1950	xxx	regX	SD	unknown	unknown	unknown	xxx	regX	xxx	regX	sizeX	unknown	eduX	unknown	occX	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90086	sex2	1950	B-313	regV1	SD	unknown	unknown	unknown	B-313	regV1	B-313	regV1	sizeX	hoger onderwijs of universiteit	edu1	leerkracht	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90087	sex2	1947	B-311	regV1	SD	unknown	unknown	unknown	B-311	regV1	B-311	regV1	sizeX	hoger onderwijs of universiteit	edu1	leerkracht	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90088	sex2	1946	B-311	regV1	SD	unknown	unknown	unknown	B-322	regV1	B-311	regV1	sizeX	hoger onderwijs of universiteit	edu1	leerkracht	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90089	sex2	1979	B-300	regV1	SD	unknown	unknown	unknown	B-313	regV1	B-313	regV1	sizeX	hoger onderwijs of universiteit	edu1	docent	occC	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90276	sex2	1979	B-368	regV4	SD	unknown	unknown	unknown	B-301	regV1	B-368	regV4	sizeX	hoger onderwijs of universiteit	edu1	"projectco&ouml;rdinator"	occD	none
PARTICIPANT	ELIS-UG	HEADER.version1.0	1/01/2004	V90501	sex1	1979	B-284	regV1	SD	unknown	unknown	unknown	B-228	regV1	B-228	regV1	sizeX	universiteit	edu1	assistent universiteit	occC	none
